[0.0, 0.0, -10000.0, 8.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.3901434314447411]
[0.0, 0.0, -10000.0, 8.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.1922465488719692]
[0.0, 0.0, -10000.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.10255586449727665]
[0.0, 0.0, -10000.0, 9.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.8381152559911974]
[0.0, 0.0, -10000.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.8750795639039133]
[0.0, 0.0, -10000.0, 9.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.7661086514527115]
[0.0, 0.0, -10000.0, 9.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.5461106796885907]
[0.0, 0.0, -10000.0, 9.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.31829184210373707]
[0.0, 0.0, -10000.0, 9.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.1775110463544678]
[0.0, 0.0, -10000.0, 9.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.08845919387564348]
